nome,email,cpf,data_nascimento,curso_id
Helena Gomes,pessoa47206@example.com,10000047206,1986-11-27,2
Igor Ramos,pessoa47207@example.com,10000047207,1987-12-28,3
Julia Melo,pessoa47208@example.com,10000047208,1988-01-01,1
Marcos Fernandes,pessoa47209@example.com,10000047209,1989-02-02,2
Ana Silva,pessoa47210@example.com,10000047210,1990-03-03,3
Bruno Souza,pessoa47211@example.com,10000047211,1991-04-04,1
Carlos Oliveira,pessoa47212@example.com,10000047212,1992-05-05,2
Daniela Pereira,pessoa47213@example.com,10000047213,1993-06-06,3
Fernanda Costa,pessoa47214@example.com,10000047214,1994-07-07,1
Gabriel Almeida,pessoa47215@example.com,10000047215,1995-08-08,2
Helena Gomes,pessoa47216@example.com,10000047216,1996-09-09,3
Igor Ramos,pessoa47217@example.com,10000047217,1997-10-10,1
Julia Melo,pessoa47218@example.com,10000047218,1998-11-11,2
Marcos Fernandes,pessoa47219@example.com,10000047219,1999-12-12,3
Ana Silva,pessoa47220@example.com,10000047220,1980-01-13,1
Bruno Souza,pessoa47221@example.com,10000047221,1981-02-14,2
Carlos Oliveira,pessoa47222@example.com,10000047222,1982-03-15,3
Daniela Pereira,pessoa47223@example.com,10000047223,1983-04-16,1
Fernanda Costa,pessoa47224@example.com,10000047224,1984-05-17,2
Gabriel Almeida,pessoa47225@example.com,10000047225,1985-06-18,3
Helena Gomes,pessoa47226@example.com,10000047226,1986-07-19,1
Igor Ramos,pessoa47227@example.com,10000047227,1987-08-20,2
Julia Melo,pessoa47228@example.com,10000047228,1988-09-21,3
Marcos Fernandes,pessoa47229@example.com,10000047229,1989-10-22,1
Ana Silva,pessoa47230@example.com,10000047230,1990-11-23,2
Bruno Souza,pessoa47231@example.com,10000047231,1991-12-24,3
Carlos Oliveira,pessoa47232@example.com,10000047232,1992-01-25,1
Daniela Pereira,pessoa47233@example.com,10000047233,1993-02-26,2
Fernanda Costa,pessoa47234@example.com,10000047234,1994-03-27,3
Gabriel Almeida,pessoa47235@example.com,10000047235,1995-04-28,1
Helena Gomes,pessoa47236@example.com,10000047236,1996-05-01,2
Igor Ramos,pessoa47237@example.com,10000047237,1997-06-02,3
Julia Melo,pessoa47238@example.com,10000047238,1998-07-03,1
Marcos Fernandes,pessoa47239@example.com,10000047239,1999-08-04,2
Ana Silva,pessoa47240@example.com,10000047240,1980-09-05,3
Bruno Souza,pessoa47241@example.com,10000047241,1981-10-06,1
Carlos Oliveira,pessoa47242@example.com,10000047242,1982-11-07,2
Daniela Pereira,pessoa47243@example.com,10000047243,1983-12-08,3
Fernanda Costa,pessoa47244@example.com,10000047244,1984-01-09,1
Gabriel Almeida,pessoa47245@example.com,10000047245,1985-02-10,2
Helena Gomes,pessoa47246@example.com,10000047246,1986-03-11,3
Igor Ramos,pessoa47247@example.com,10000047247,1987-04-12,1
Julia Melo,pessoa47248@example.com,10000047248,1988-05-13,2
Marcos Fernandes,pessoa47249@example.com,10000047249,1989-06-14,3
Ana Silva,pessoa47250@example.com,10000047250,1990-07-15,1
Bruno Souza,pessoa47251@example.com,10000047251,1991-08-16,2
Carlos Oliveira,pessoa47252@example.com,10000047252,1992-09-17,3
Daniela Pereira,pessoa47253@example.com,10000047253,1993-10-18,1
Fernanda Costa,pessoa47254@example.com,10000047254,1994-11-19,2
Gabriel Almeida,pessoa47255@example.com,10000047255,1995-12-20,3
Helena Gomes,pessoa47256@example.com,10000047256,1996-01-21,1
Igor Ramos,pessoa47257@example.com,10000047257,1997-02-22,2
Julia Melo,pessoa47258@example.com,10000047258,1998-03-23,3
Marcos Fernandes,pessoa47259@example.com,10000047259,1999-04-24,1
Ana Silva,pessoa47260@example.com,10000047260,1980-05-25,2
Bruno Souza,pessoa47261@example.com,10000047261,1981-06-26,3
Carlos Oliveira,pessoa47262@example.com,10000047262,1982-07-27,1
Daniela Pereira,pessoa47263@example.com,10000047263,1983-08-28,2
Fernanda Costa,pessoa47264@example.com,10000047264,1984-09-01,3
Gabriel Almeida,pessoa47265@example.com,10000047265,1985-10-02,1
Helena Gomes,pessoa47266@example.com,10000047266,1986-11-03,2
Igor Ramos,pessoa47267@example.com,10000047267,1987-12-04,3
Julia Melo,pessoa47268@example.com,10000047268,1988-01-05,1
Marcos Fernandes,pessoa47269@example.com,10000047269,1989-02-06,2
Ana Silva,pessoa47270@example.com,10000047270,1990-03-07,3
Bruno Souza,pessoa47271@example.com,10000047271,1991-04-08,1
Carlos Oliveira,pessoa47272@example.com,10000047272,1992-05-09,2
Daniela Pereira,pessoa47273@example.com,10000047273,1993-06-10,3
Fernanda Costa,pessoa47274@example.com,10000047274,1994-07-11,1
Gabriel Almeida,pessoa47275@example.com,10000047275,1995-08-12,2
Helena Gomes,pessoa47276@example.com,10000047276,1996-09-13,3
Igor Ramos,pessoa47277@example.com,10000047277,1997-10-14,1
Julia Melo,pessoa47278@example.com,10000047278,1998-11-15,2
Marcos Fernandes,pessoa47279@example.com,10000047279,1999-12-16,3
Ana Silva,pessoa47280@example.com,10000047280,1980-01-17,1
Bruno Souza,pessoa47281@example.com,10000047281,1981-02-18,2
Carlos Oliveira,pessoa47282@example.com,10000047282,1982-03-19,3
Daniela Pereira,pessoa47283@example.com,10000047283,1983-04-20,1
Fernanda Costa,pessoa47284@example.com,10000047284,1984-05-21,2
Gabriel Almeida,pessoa47285@example.com,10000047285,1985-06-22,3
Helena Gomes,pessoa47286@example.com,10000047286,1986-07-23,1
Igor Ramos,pessoa47287@example.com,10000047287,1987-08-24,2
Julia Melo,pessoa47288@example.com,10000047288,1988-09-25,3
Marcos Fernandes,pessoa47289@example.com,10000047289,1989-10-26,1
Ana Silva,pessoa47290@example.com,10000047290,1990-11-27,2
Bruno Souza,pessoa47291@example.com,10000047291,1991-12-28,3
Carlos Oliveira,pessoa47292@example.com,10000047292,1992-01-01,1
Daniela Pereira,pessoa47293@example.com,10000047293,1993-02-02,2
Fernanda Costa,pessoa47294@example.com,10000047294,1994-03-03,3
Gabriel Almeida,pessoa47295@example.com,10000047295,1995-04-04,1
Helena Gomes,pessoa47296@example.com,10000047296,1996-05-05,2
Igor Ramos,pessoa47297@example.com,10000047297,1997-06-06,3
Julia Melo,pessoa47298@example.com,10000047298,1998-07-07,1
Marcos Fernandes,pessoa47299@example.com,10000047299,1999-08-08,2
Ana Silva,pessoa47300@example.com,10000047300,1980-09-09,3
Bruno Souza,pessoa47301@example.com,10000047301,1981-10-10,1
Carlos Oliveira,pessoa47302@example.com,10000047302,1982-11-11,2
Daniela Pereira,pessoa47303@example.com,10000047303,1983-12-12,3
Fernanda Costa,pessoa47304@example.com,10000047304,1984-01-13,1
Gabriel Almeida,pessoa47305@example.com,10000047305,1985-02-14,2
Helena Gomes,pessoa47306@example.com,10000047306,1986-03-15,3
Igor Ramos,pessoa47307@example.com,10000047307,1987-04-16,1
Julia Melo,pessoa47308@example.com,10000047308,1988-05-17,2
Marcos Fernandes,pessoa47309@example.com,10000047309,1989-06-18,3
Ana Silva,pessoa47310@example.com,10000047310,1990-07-19,1
Bruno Souza,pessoa47311@example.com,10000047311,1991-08-20,2
Carlos Oliveira,pessoa47312@example.com,10000047312,1992-09-21,3
Daniela Pereira,pessoa47313@example.com,10000047313,1993-10-22,1
Fernanda Costa,pessoa47314@example.com,10000047314,1994-11-23,2
Gabriel Almeida,pessoa47315@example.com,10000047315,1995-12-24,3
Helena Gomes,pessoa47316@example.com,10000047316,1996-01-25,1
Igor Ramos,pessoa47317@example.com,10000047317,1997-02-26,2
Julia Melo,pessoa47318@example.com,10000047318,1998-03-27,3
Marcos Fernandes,pessoa47319@example.com,10000047319,1999-04-28,1
Ana Silva,pessoa47320@example.com,10000047320,1980-05-01,2
Bruno Souza,pessoa47321@example.com,10000047321,1981-06-02,3
Carlos Oliveira,pessoa47322@example.com,10000047322,1982-07-03,1
Daniela Pereira,pessoa47323@example.com,10000047323,1983-08-04,2
Fernanda Costa,pessoa47324@example.com,10000047324,1984-09-05,3
Gabriel Almeida,pessoa47325@example.com,10000047325,1985-10-06,1
Helena Gomes,pessoa47326@example.com,10000047326,1986-11-07,2
Igor Ramos,pessoa47327@example.com,10000047327,1987-12-08,3
Julia Melo,pessoa47328@example.com,10000047328,1988-01-09,1
Marcos Fernandes,pessoa47329@example.com,10000047329,1989-02-10,2
Ana Silva,pessoa47330@example.com,10000047330,1990-03-11,3
Bruno Souza,pessoa47331@example.com,10000047331,1991-04-12,1
Carlos Oliveira,pessoa47332@example.com,10000047332,1992-05-13,2
Daniela Pereira,pessoa47333@example.com,10000047333,1993-06-14,3
Fernanda Costa,pessoa47334@example.com,10000047334,1994-07-15,1
Gabriel Almeida,pessoa47335@example.com,10000047335,1995-08-16,2
Helena Gomes,pessoa47336@example.com,10000047336,1996-09-17,3
Igor Ramos,pessoa47337@example.com,10000047337,1997-10-18,1
Julia Melo,pessoa47338@example.com,10000047338,1998-11-19,2
Marcos Fernandes,pessoa47339@example.com,10000047339,1999-12-20,3
Ana Silva,pessoa47340@example.com,10000047340,1980-01-21,1
Bruno Souza,pessoa47341@example.com,10000047341,1981-02-22,2
Carlos Oliveira,pessoa47342@example.com,10000047342,1982-03-23,3
Daniela Pereira,pessoa47343@example.com,10000047343,1983-04-24,1
Fernanda Costa,pessoa47344@example.com,10000047344,1984-05-25,2
Gabriel Almeida,pessoa47345@example.com,10000047345,1985-06-26,3
Helena Gomes,pessoa47346@example.com,10000047346,1986-07-27,1
Igor Ramos,pessoa47347@example.com,10000047347,1987-08-28,2
Julia Melo,pessoa47348@example.com,10000047348,1988-09-01,3
Marcos Fernandes,pessoa47349@example.com,10000047349,1989-10-02,1
Ana Silva,pessoa47350@example.com,10000047350,1990-11-03,2
Bruno Souza,pessoa47351@example.com,10000047351,1991-12-04,3
Carlos Oliveira,pessoa47352@example.com,10000047352,1992-01-05,1
Daniela Pereira,pessoa47353@example.com,10000047353,1993-02-06,2
Fernanda Costa,pessoa47354@example.com,10000047354,1994-03-07,3
Gabriel Almeida,pessoa47355@example.com,10000047355,1995-04-08,1
Helena Gomes,pessoa47356@example.com,10000047356,1996-05-09,2
Igor Ramos,pessoa47357@example.com,10000047357,1997-06-10,3
Julia Melo,pessoa47358@example.com,10000047358,1998-07-11,1
Marcos Fernandes,pessoa47359@example.com,10000047359,1999-08-12,2
Ana Silva,pessoa47360@example.com,10000047360,1980-09-13,3
Bruno Souza,pessoa47361@example.com,10000047361,1981-10-14,1
Carlos Oliveira,pessoa47362@example.com,10000047362,1982-11-15,2
Daniela Pereira,pessoa47363@example.com,10000047363,1983-12-16,3
Fernanda Costa,pessoa47364@example.com,10000047364,1984-01-17,1
Gabriel Almeida,pessoa47365@example.com,10000047365,1985-02-18,2
Helena Gomes,pessoa47366@example.com,10000047366,1986-03-19,3
Igor Ramos,pessoa47367@example.com,10000047367,1987-04-20,1
Julia Melo,pessoa47368@example.com,10000047368,1988-05-21,2
Marcos Fernandes,pessoa47369@example.com,10000047369,1989-06-22,3
Ana Silva,pessoa47370@example.com,10000047370,1990-07-23,1
Bruno Souza,pessoa47371@example.com,10000047371,1991-08-24,2
Carlos Oliveira,pessoa47372@example.com,10000047372,1992-09-25,3
Daniela Pereira,pessoa47373@example.com,10000047373,1993-10-26,1
Fernanda Costa,pessoa47374@example.com,10000047374,1994-11-27,2
Gabriel Almeida,pessoa47375@example.com,10000047375,1995-12-28,3
Helena Gomes,pessoa47376@example.com,10000047376,1996-01-01,1
Igor Ramos,pessoa47377@example.com,10000047377,1997-02-02,2
Julia Melo,pessoa47378@example.com,10000047378,1998-03-03,3
Marcos Fernandes,pessoa47379@example.com,10000047379,1999-04-04,1
Ana Silva,pessoa47380@example.com,10000047380,1980-05-05,2
Bruno Souza,pessoa47381@example.com,10000047381,1981-06-06,3
Carlos Oliveira,pessoa47382@example.com,10000047382,1982-07-07,1
Daniela Pereira,pessoa47383@example.com,10000047383,1983-08-08,2
Fernanda Costa,pessoa47384@example.com,10000047384,1984-09-09,3
Gabriel Almeida,pessoa47385@example.com,10000047385,1985-10-10,1
Helena Gomes,pessoa47386@example.com,10000047386,1986-11-11,2
Igor Ramos,pessoa47387@example.com,10000047387,1987-12-12,3
Julia Melo,pessoa47388@example.com,10000047388,1988-01-13,1
Marcos Fernandes,pessoa47389@example.com,10000047389,1989-02-14,2
Ana Silva,pessoa47390@example.com,10000047390,1990-03-15,3
Bruno Souza,pessoa47391@example.com,10000047391,1991-04-16,1
Carlos Oliveira,pessoa47392@example.com,10000047392,1992-05-17,2
Daniela Pereira,pessoa47393@example.com,10000047393,1993-06-18,3
Fernanda Costa,pessoa47394@example.com,10000047394,1994-07-19,1
Gabriel Almeida,pessoa47395@example.com,10000047395,1995-08-20,2
Helena Gomes,pessoa47396@example.com,10000047396,1996-09-21,3
Igor Ramos,pessoa47397@example.com,10000047397,1997-10-22,1
Julia Melo,pessoa47398@example.com,10000047398,1998-11-23,2
Marcos Fernandes,pessoa47399@example.com,10000047399,1999-12-24,3
Ana Silva,pessoa47400@example.com,10000047400,1980-01-25,1
Bruno Souza,pessoa47401@example.com,10000047401,1981-02-26,2
Carlos Oliveira,pessoa47402@example.com,10000047402,1982-03-27,3
Daniela Pereira,pessoa47403@example.com,10000047403,1983-04-28,1
Fernanda Costa,pessoa47404@example.com,10000047404,1984-05-01,2
Gabriel Almeida,pessoa47405@example.com,10000047405,1985-06-02,3
Helena Gomes,pessoa47406@example.com,10000047406,1986-07-03,1
Igor Ramos,pessoa47407@example.com,10000047407,1987-08-04,2
Julia Melo,pessoa47408@example.com,10000047408,1988-09-05,3
Marcos Fernandes,pessoa47409@example.com,10000047409,1989-10-06,1
Ana Silva,pessoa47410@example.com,10000047410,1990-11-07,2
Bruno Souza,pessoa47411@example.com,10000047411,1991-12-08,3
Carlos Oliveira,pessoa47412@example.com,10000047412,1992-01-09,1
Daniela Pereira,pessoa47413@example.com,10000047413,1993-02-10,2
Fernanda Costa,pessoa47414@example.com,10000047414,1994-03-11,3
Gabriel Almeida,pessoa47415@example.com,10000047415,1995-04-12,1
Helena Gomes,pessoa47416@example.com,10000047416,1996-05-13,2
Igor Ramos,pessoa47417@example.com,10000047417,1997-06-14,3
Julia Melo,pessoa47418@example.com,10000047418,1998-07-15,1
Marcos Fernandes,pessoa47419@example.com,10000047419,1999-08-16,2
Ana Silva,pessoa47420@example.com,10000047420,1980-09-17,3
Bruno Souza,pessoa47421@example.com,10000047421,1981-10-18,1
Carlos Oliveira,pessoa47422@example.com,10000047422,1982-11-19,2
Daniela Pereira,pessoa47423@example.com,10000047423,1983-12-20,3
Fernanda Costa,pessoa47424@example.com,10000047424,1984-01-21,1
Gabriel Almeida,pessoa47425@example.com,10000047425,1985-02-22,2
Helena Gomes,pessoa47426@example.com,10000047426,1986-03-23,3
Igor Ramos,pessoa47427@example.com,10000047427,1987-04-24,1
Julia Melo,pessoa47428@example.com,10000047428,1988-05-25,2
Marcos Fernandes,pessoa47429@example.com,10000047429,1989-06-26,3
Ana Silva,pessoa47430@example.com,10000047430,1990-07-27,1
Bruno Souza,pessoa47431@example.com,10000047431,1991-08-28,2
Carlos Oliveira,pessoa47432@example.com,10000047432,1992-09-01,3
Daniela Pereira,pessoa47433@example.com,10000047433,1993-10-02,1
Fernanda Costa,pessoa47434@example.com,10000047434,1994-11-03,2
Gabriel Almeida,pessoa47435@example.com,10000047435,1995-12-04,3
Helena Gomes,pessoa47436@example.com,10000047436,1996-01-05,1
Igor Ramos,pessoa47437@example.com,10000047437,1997-02-06,2
Julia Melo,pessoa47438@example.com,10000047438,1998-03-07,3
Marcos Fernandes,pessoa47439@example.com,10000047439,1999-04-08,1
Ana Silva,pessoa47440@example.com,10000047440,1980-05-09,2
Bruno Souza,pessoa47441@example.com,10000047441,1981-06-10,3
Carlos Oliveira,pessoa47442@example.com,10000047442,1982-07-11,1
Daniela Pereira,pessoa47443@example.com,10000047443,1983-08-12,2
Fernanda Costa,pessoa47444@example.com,10000047444,1984-09-13,3
Gabriel Almeida,pessoa47445@example.com,10000047445,1985-10-14,1
Helena Gomes,pessoa47446@example.com,10000047446,1986-11-15,2
Igor Ramos,pessoa47447@example.com,10000047447,1987-12-16,3
Julia Melo,pessoa47448@example.com,10000047448,1988-01-17,1
Marcos Fernandes,pessoa47449@example.com,10000047449,1989-02-18,2
Ana Silva,pessoa47450@example.com,10000047450,1990-03-19,3
Bruno Souza,pessoa47451@example.com,10000047451,1991-04-20,1
Carlos Oliveira,pessoa47452@example.com,10000047452,1992-05-21,2
Daniela Pereira,pessoa47453@example.com,10000047453,1993-06-22,3
Fernanda Costa,pessoa47454@example.com,10000047454,1994-07-23,1
Gabriel Almeida,pessoa47455@example.com,10000047455,1995-08-24,2
Helena Gomes,pessoa47456@example.com,10000047456,1996-09-25,3
Igor Ramos,pessoa47457@example.com,10000047457,1997-10-26,1
Julia Melo,pessoa47458@example.com,10000047458,1998-11-27,2
Marcos Fernandes,pessoa47459@example.com,10000047459,1999-12-28,3
Ana Silva,pessoa47460@example.com,10000047460,1980-01-01,1
Bruno Souza,pessoa47461@example.com,10000047461,1981-02-02,2
Carlos Oliveira,pessoa47462@example.com,10000047462,1982-03-03,3
Daniela Pereira,pessoa47463@example.com,10000047463,1983-04-04,1
Fernanda Costa,pessoa47464@example.com,10000047464,1984-05-05,2
Gabriel Almeida,pessoa47465@example.com,10000047465,1985-06-06,3
Helena Gomes,pessoa47466@example.com,10000047466,1986-07-07,1
Igor Ramos,pessoa47467@example.com,10000047467,1987-08-08,2
Julia Melo,pessoa47468@example.com,10000047468,1988-09-09,3
Marcos Fernandes,pessoa47469@example.com,10000047469,1989-10-10,1
Ana Silva,pessoa47470@example.com,10000047470,1990-11-11,2
Bruno Souza,pessoa47471@example.com,10000047471,1991-12-12,3
Carlos Oliveira,pessoa47472@example.com,10000047472,1992-01-13,1
Daniela Pereira,pessoa47473@example.com,10000047473,1993-02-14,2
Fernanda Costa,pessoa47474@example.com,10000047474,1994-03-15,3
Gabriel Almeida,pessoa47475@example.com,10000047475,1995-04-16,1
Helena Gomes,pessoa47476@example.com,10000047476,1996-05-17,2
Igor Ramos,pessoa47477@example.com,10000047477,1997-06-18,3
Julia Melo,pessoa47478@example.com,10000047478,1998-07-19,1
Marcos Fernandes,pessoa47479@example.com,10000047479,1999-08-20,2
Ana Silva,pessoa47480@example.com,10000047480,1980-09-21,3
Bruno Souza,pessoa47481@example.com,10000047481,1981-10-22,1
Carlos Oliveira,pessoa47482@example.com,10000047482,1982-11-23,2
Daniela Pereira,pessoa47483@example.com,10000047483,1983-12-24,3
Fernanda Costa,pessoa47484@example.com,10000047484,1984-01-25,1
Gabriel Almeida,pessoa47485@example.com,10000047485,1985-02-26,2
Helena Gomes,pessoa47486@example.com,10000047486,1986-03-27,3
Igor Ramos,pessoa47487@example.com,10000047487,1987-04-28,1
Julia Melo,pessoa47488@example.com,10000047488,1988-05-01,2
Marcos Fernandes,pessoa47489@example.com,10000047489,1989-06-02,3
Ana Silva,pessoa47490@example.com,10000047490,1990-07-03,1
Bruno Souza,pessoa47491@example.com,10000047491,1991-08-04,2
Carlos Oliveira,pessoa47492@example.com,10000047492,1992-09-05,3
Daniela Pereira,pessoa47493@example.com,10000047493,1993-10-06,1
Fernanda Costa,pessoa47494@example.com,10000047494,1994-11-07,2
Gabriel Almeida,pessoa47495@example.com,10000047495,1995-12-08,3
Helena Gomes,pessoa47496@example.com,10000047496,1996-01-09,1
Igor Ramos,pessoa47497@example.com,10000047497,1997-02-10,2
Julia Melo,pessoa47498@example.com,10000047498,1998-03-11,3
Marcos Fernandes,pessoa47499@example.com,10000047499,1999-04-12,1
Ana Silva,pessoa47500@example.com,10000047500,1980-05-13,2
Bruno Souza,pessoa47501@example.com,10000047501,1981-06-14,3
Carlos Oliveira,pessoa47502@example.com,10000047502,1982-07-15,1
Daniela Pereira,pessoa47503@example.com,10000047503,1983-08-16,2
Fernanda Costa,pessoa47504@example.com,10000047504,1984-09-17,3
Gabriel Almeida,pessoa47505@example.com,10000047505,1985-10-18,1
Helena Gomes,pessoa47506@example.com,10000047506,1986-11-19,2
Igor Ramos,pessoa47507@example.com,10000047507,1987-12-20,3
